tweet_id,customer_id,created_at,customer_text,historical_reply
2747259,684180,Mon Nov 20 22:21:35 +0000 2017,@AppleSupport This has been on this screen for over 30 minutes and I am trying really hard not to flip out right now. Please helpppp! https://t.co/a5IjqgaD0d,"@684180 We're here for you, and will do what we can to help. Let's go ahead and power off the phone and turn in back on, and try again. Let us know the results."
2747262,222054,Mon Nov 20 22:58:39 +0000 2017,@AppleSupport iPhone 7 running iOS 11.1.1,@222054 Thanks. Are those photos saved locally on your phone? Let us know via DM. We'll go from there. https://t.co/GDrqU22YpT
2747289,769284,Tue Nov 21 02:15:23 +0000 2017,"@AppleSupport Ty, amazing device btw 😉 im unable to force quit any other application. Like everytime i click on the ⛔️ it jumps back into the call. Sometimes it works, but very rarely and yes I tried to restart already.",@769284 Are you able to close your apps when you're on a regular phone call? What if you're on a FaceTime video call? Let's dig a little deeper in DM. https://t.co/GDrqU22YpT
2747306,769287,Mon Nov 20 22:53:36 +0000 2017,"@AppleSupport it's ok, never mind for the Arabic word in the tweet!
The problem is that my iPhone 7 plus was working in a perfect way, then it turned off,and when clicking right button &amp; volume down,apple logo appears &amp; still like this,6 hours ago.
Format is the solution!?","@769287 We appreciate you reaching out to us. Let's follow the steps in this article: https://t.co/8MvHMFZ83h Specifically ""If your device turns on but gets stuck during start up"". DM us if you run into any issues. https://t.co/GDrqU22YpT"
2747349,769298,Mon Nov 20 22:35:18 +0000 2017,@AppleSupport you know when that little triangle w/ the exclamation mark shows up under an calendar in the calendar program? It would be nice if it told you what the problem is!!!! How can you fix something when the software can not tell you the problem?,@769298 We appreciate you reaching out to us. DM us which Apple device you're using and we'll go from there. https://t.co/GDrqU2kzhr
2747349,769298,Mon Nov 20 22:35:18 +0000 2017,@AppleSupport you know when that little triangle w/ the exclamation mark shows up under an calendar in the calendar program? It would be nice if it told you what the problem is!!!! How can you fix something when the software can not tell you the problem?,@769298 We appreciate you reaching out to us. DM us which Apple device you're using and we'll go from there. https://t.co/GDrqU2kzhr
2747358,469033,Tue Nov 21 02:05:55 +0000 2017,@AppleSupport Yes. And then some. Nothing is working,@469033 We want to help! DM us and let us know more about the issues you are having. We can look more into this issue from here. https://t.co/GDrqU22YpT
2747381,377886,Mon Nov 20 22:27:16 +0000 2017,"@AppleSupport when you have to reboot your iPhone numerous times a day just for it to function. Constantly crashing and freezing. Seems to get worse with every update. Can we go back to iOS 10, when life was happy😑 #ios11 #apple #iphone","@377886 Hey, you shouldn't have to restart your iPhone so many times a day. We'll help you figure out what's going on. First, can you tell us the exact iOS version currently installed?"
2747385,769304,Mon Nov 20 22:20:40 +0000 2017,@AppleSupport I have an iPhone SE and am still using iOS 10.3.3 because when I check for an update it says my software is up to date. Help,@769304 We've received your DM. Look for our response there.
2748354,769543,Tue Nov 21 00:27:29 +0000 2017,"@AppleSupport FYI this is the 3rd time in 2 and a half hours I’ve had to restart my $5,000 MacBook Pro...",@769543 Thanks for those details. We'd like to look further into this with you. Send us a DM and we can continue there. https://t.co/GDrqU22YpT
2748370,769544,Mon Nov 20 23:13:09 +0000 2017,Yo @AppleSupport @115858 help your girl out https://t.co/0hDtIV0oIn,@769544 We'd be happy to look into support options with you. Send us a DM and we can start there. https://t.co/GDrqU22YpT
2748424,139961,Mon Nov 20 22:40:02 +0000 2017,".@AppleSupport, why can’t I turn off location services on my @115858 #iPhone 6S, no matter what I try to do? And, no matter how many updates I’ve done, which are all currently up-to-date. https://t.co/UyQvZMS4Mn","@139961 Sure, we can help with that. You might want to check to see if any restrictions are turned on at Settings &gt; General &gt; Restrictions &gt; Location Services. Let us know what you find."
2750421,770035,Tue Nov 21 00:17:41 +0000 2017,"@AppleSupport it shuts off after abruptly exiting an app, but turns back on with the apple logo. i believe it thinks the storage is full but i’ve been deleting things everyday and it hasn’t gotten better. also the screen has been jumpier than a pack of crickets on fire. it has the latest iOS","@770035 Thanks for sharing those details. To help isolate the issue, can you tell us the iOS version your iPhone is running currently? This info can be found in Settings &gt; General &gt; About."
2750454,770041,Tue Nov 21 00:15:49 +0000 2017,"@AppleSupport the high Sierra upgrade has turned my i7 iMac into a steaming pile of shit. How long does this crap take to finish upgrading. Completely unresponsive doing ""stuff"" after upgrade.","@770041 Let us help with your iMac. Just so we're on the same page, are you in the process of installing macOS High Sierra or are you experiencing this behavior when using programs and/or features while already on macOS High Sierra?"
2750490,144305,Tue Nov 21 00:10:41 +0000 2017,@AppleSupport Why does my phone say there is only 23GB used when there are 83GB used by photos? iOS 11.1.2 iPhone 7 https://t.co/KfsolpimQD,@144305 We'd be happy to take a look into this with you. Could you please send us a DM so we can gather some info and take a look? https://t.co/GDrqU22YpT
2750492,770049,Tue Nov 21 00:26:36 +0000 2017,"@AppleSupport Wi-Fi connection, charged it since. iPhone 6s 64gb bought 2 years ago brand new.","@770049 Thanks for those details. Just to clarify the issue, did your iPhone become unresponsive at 10% or did the battery die? Also, are you using low power mode on your iPhone?"
2751117,770204,Tue Nov 21 05:16:43 +0000 2017,@AppleSupport It connects itself and disconnects in a few seconds. This keeps going on. Connects and disconnects,@770204 Is this happening on more than one Wi-Fi network?
2751137,770211,Tue Nov 21 00:35:48 +0000 2017,"@AppleSupport I am not able to access my iPhone 6plus thru Touch ID after the latest software update 11.1.2. Not even able to set up new finger print, attached message is shown as error https://t.co/jNZMZfIpAA",@770211 We'd be happy to help. Send us a DM and we can start there. https://t.co/GDrqU22YpT
2751464,770294,Sun Nov 26 23:48:59 +0000 2017,"@AppleSupport I don’t receive the gifs on my text message keyboard. And it disconnected and deleted all WiFi passwords, but it won’t connect or work on any WiFi I try.","@770294 Let's start with your Wi-Fi issue first as it can affect your other two issues. What happens when you tap on a Wi-Fi network that worked before and try to connect?

Have you tried any steps so far since this started to happen?"
2751473,157051,Sun Nov 26 23:41:20 +0000 2017,"@AppleSupport I need to factory reset an iPhone, I forgotten the restrictions password though, what should I do?",@157051 We can help you with returning your iPhone to factory settings without the restrictions passcode. Use iTunes to restore your device to factory settings instead of trying in the Settings: https://t.co/ZtliqJZSGr Let us know how it goes.
2751515,770303,Mon Nov 27 22:40:50 +0000 2017,"@AppleSupport A few weeks and I’ve turned the phone off and back on again, turned it on in the control centre and then gone back to settings to try and connect to device",@770303 Does the spinning circle ever go away? Do you know if you have any restrictions enabled on your device at all?
2752457,770544,Tue Oct 31 18:27:48 +0000 2017,@AppleSupport I’ve had updated me IPhone 7 to IOS 11.1 and the calendar still doesn’t work. https://t.co/qTzzBqfFjO,@770544 We're happy to help. What trouble are you experiencing with your Calendar?
2752461,770544,Tue Oct 31 19:29:43 +0000 2017,@AppleSupport The general release that came out today.,@770544 To make sure we understand. Are you changing the date of an event? Or just swiping through the dates?
2752679,770585,Tue Nov 21 01:53:51 +0000 2017,@AppleSupport It says 11.1.2,"@770585 Great, thanks! We understand the importance of the keyboard responding like you expect it to, and we're committed to helping. Does the behavior seem to occur in any particular apps or apps? Does it occur off and on, or does it always perform the same?"
2752708,509552,Tue Nov 21 01:03:31 +0000 2017,"@AppleSupport Hey, there are some issues with the iPhoneX’s screen. It is showing a blank lock screen. No time, flashlight, or camera icons. https://t.co/eS3jnKGKPV",@509552 We want to help you get things working smoothly. What version of iOS are you running?
2753642,464215,Tue Nov 21 01:43:39 +0000 2017,@AppleSupport 33% battery drained for just half an hour while playing music come on @AppleSupport #ios1112 #ios11 https://t.co/emc8hhuct5,@464215 We'd be happy to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT
2753665,128685,Mon Nov 20 21:24:54 +0000 2017,"@AppleSupport i just about an iphone 8 and its been updating to the last update for more than 2 hours, is it normal?",@128685 We're glad to help with your new iPhone 8. What's displayed on your iPhone's screen at the moment? Is it currently connected to a power source and in range of a strong Wi-Fi signal?
2753668,770790,Tue Nov 21 01:43:49 +0000 2017,@AppleSupport see thread.,"@770790 We're happy to help out. Are the messages in question to and from just one contact, or does it involve multiple contacts? https://t.co/GDrqU22YpT"
2753679,770792,Tue Nov 21 01:51:19 +0000 2017,"@AppleSupport Restarted iPhone, cleared caches, reset network settings and then all settings. Up to date on lasted update",@770792 Sounds like you've taken some good steps so far. Let's continue to dig into this via DM. You can use this link to connect there: https://t.co/GDrqU22YpT
2753687,770793,Tue Nov 21 01:42:43 +0000 2017,"Hello @applesupport, I cannot be the first person to be absolutely ANNOYED with your auto correct using the I️? Am I️? Or am I️ not?#WhyDoIt",@770793 There's an update out now that fixes this issue. Make sure you have a recent backup and update to 11.1.2
2753899,770850,Tue Oct 31 18:38:50 +0000 2017,@AppleSupport iOS 11.0.3.. Apps freezing and crashing constantly. I make phonecalls and cant hear anything not even the ringing. have to constantly reset,@770850 Do you have a recent backup of this device?
2755764,771303,Mon Nov 20 21:42:52 +0000 2017,"Is @115858 intentionally killing my (2 days ago perfect) MBP late 2013 or is High Sierra killing all devices? This works like Win vista, if even that. MBP is stuck all the time. 
Same goes for iOS 11 on iPhone 7. @AppleSupport ?",@771303 That should not be happening. Let us help. Tell us more about this in DM. https://t.co/GDrqU22YpT
